locus_tag	symbol	old_locus_tag	product	GO_process	biotype	tpm_lw1	tpm_lw2	tpm_lw3	tpm_ld1	tpm_ld2	tpm_ld3	tpm_lc1	tpm_lc2	tpm_lc3	tpm_sw1	tpm_sw2	tpm_sw3	tpm_sd1	tpm_sd2	tpm_sd3	tpm_sc1	tpm_sc2	tpm_sc3	base_mean_rl_dw	logfc_rl_dw	padj_rl_dw	base_mean_rl_dc	logfc_rl_dc	padj_rl_dc	base_mean_rl_dwc	logfc_rl_dwc	padj_rl_dwc	base_mean_rs_dw	logfc_rs_dw	padj_rs_dw	base_mean_rs_dc	logfc_rs_dc	padj_rs_dc	base_mean_rs_dwc	logfc_rs_dwc	padj_rs_dwc	de_rl_dw	de_rl_dc	de_rl_dwc	de_rs_dw	de_rs_dc	de_rs_dwc	de_cat_rl	de_cat_rs
SPY_RS02710	asnS	SPy_0651	asparagine--tRNA ligase	GO:0006421 - asparaginyl-tRNA aminoacylation [Evidence IEA]	mRNA	210.86457280312968	193.24579686696845	139.45991157055025	208.29168916482027	126.24394679719694	172.83914923982175	191.79503154976967	216.11669357969544	151.42651613706542	19.974803113316536	21.028282352979186	18.08320675695575	62.459150294220336	56.2070415571365	44.19359231211888	35.27806972886198	20.367038968478465	19.0416762720833	5017.2275788452	-0.0158481184876665	0.959593730002447	5368.95644939258	-0.051323687244995	0.871186969270332	5165.84537971755	-0.0145248174357035	0.970284422263143	1677.79209277285	0.521189927546008	0.00368128149060991	1847.51959643281	0.364480748767652	0.053905544892013	1488.28377295975	0.516720106412207	0.00459996575861628	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02715	rapZ	SPy_0652	RNase adapter RapZ	-	mRNA	177.6643035731085	165.23011626471128	195.3581923478065	169.60397526905996	143.007078901163	169.65232787577986	177.8398170194329	174.91573289064362	155.29467280662962	60.24789058934978	56.295201739720156	57.681148731007966	81.62902629508883	76.92224879461503	100.98289961180802	70.05294181280992	58.248684643158306	58.51022783138267	3263.3751650769	-0.04304290314684	0.880365065397418	3328.39714513696	-0.0194115169524115	0.956147400958907	3278.53471507622	-0.0365018799053333	0.902642766300813	2364.26266806902	-0.266322017447912	0.114392988402318	2453.38926372908	-0.21524541659423	0.238307467701082	2232.10728382815	-0.259114602451761	0.142292035205354	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02720	yvcK	SPy_0653	YvcK family protein	-	mRNA	83.44231048931097	63.848724842007805	109.9684475750077	71.47827596977461	60.97786162420294	84.35539344248504	77.35509337757371	68.60645942640481	75.31548358603804	42.00507115271833	42.782553918925025	51.805465156285955	53.25115280743178	43.4449897462085	83.22909705798456	47.65110823012057	43.80087524686114	50.05802568374609	1663.98005603882	-0.0694064308280333	0.790594164340037	1618.4768370395	-6.17068950836655e-4	0.998171861207336	1640.59192361687	-0.0742778294285416	0.829462277690055	1927.95822260632	-0.468551019189094	0.00639430256222475	1970.56138223715	-0.365817730485366	0.0536792685627212	1841.04901647759	-0.462695653639837	0.00993498377806615	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02725	whiA	SPy_0654	DNA-binding protein WhiA	GO:0043937 - regulation of sporulation [Evidence IEA]	mRNA	43.86958904575129	29.217751108365132	73.23549855659074	44.696647278898624	28.489198743532373	48.303915573063264	40.90556293141541	33.2544954953325	37.75903983062223	12.48449233578328	14.296640795642332	13.624642669006263	22.123676287497737	19.318805048194243	32.6787530047934	15.860404818728366	13.395968804717624	14.932604099794602	875.083125072308	-0.0488774129742493	0.850850641815093	799.559720586883	0.0604901085177238	0.844201148346247	834.525651937595	-0.0489748819215378	0.87346044672713	618.282573907034	-0.0229753619466477	0.933046676084018	650.684889858265	-0.013265798507773	0.968215795360034	569.826777483517	-0.0174614985142058	0.947146639262782	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02735	SPy_0656	SPy_0656	hypothetical protein	-	mRNA	33.22831827001948	25.909212814138623	24.86424041639203	28.30531272294712	28.093248854564944	33.555983873508026	27.034366381068583	26.605055006737853	20.73127610594874	14.075207875520016	20.345841267964712	25.92773426565238	21.38168125325517	33.11768260715947	48.35068228704176	15.029115995396262	21.2111642182024	22.28134563662736	228.151093307771	0.0757054260734749	0.779165010867457	227.275193839498	0.127729478973816	0.621621004254123	218.32646516256	0.069733200211756	0.821791269633419	359.949521317162	-0.102451431710035	0.648589360312244	360.90516953073	0.0155418946391645	0.960027428456813	325.136293783493	-0.0973267355351261	0.699673992955962	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02740	SPy_0657	SPy_0657	helix-turn-helix transcriptional regulator	-	mRNA	12.181758846412091	12.195690882119738	9.409373729515094	12.117697213298655	9.237931437397522	11.796098176690798	10.6240996014364	12.446024543219272	7.710712061857212	4.908921990388997	7.63354442699719	9.309283555037188	11.155846876619764	15.975630808184867	18.998018202665538	6.082430948559686	5.682571836228267	7.346631154011798	182.02058935289	0.019456252702556	0.950857476308694	182.597982108813	0.0562024017536679	0.852101252094932	177.964713782926	0.0193094982301165	0.961992507626328	302.848996364144	0.165549342333838	0.455845791583724	290.121054533901	0.404539413025697	0.0655207894996332	255.674857298327	0.163015068197117	0.497553101707052	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02745	SPy_0658	SPy_0658	helix-turn-helix transcriptional regulator	-	mRNA	50.49858917579955	43.719272999234164	45.841792012087126	44.4574013947768	51.0168908769512	46.231846782247075	45.70291255597787	38.86022441933829	47.501753123480555	20.312356406346446	22.991149618070583	20.336785266874056	21.971649222775714	13.373037469150033	18.399199123577965	19.51291070253649	18.6112134740144	15.495997355446212	235.19995150675	0.0366403160703052	0.902560175282818	241.796772292956	0.0390773192355102	0.880990466649294	231.9578626639	0.0353601359294104	0.918264027886366	180.021100748002	-1.0441623851531	4.56788487218262e-5	159.22077423101	-0.586275712964384	0.0259088606599171	168.650965841578	-1.01912362722123	2.16419865605838e-4	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	NA	rsw
SPY_RS09195	SPy_0659	SPy_0659	hypothetical protein	-	mRNA	6.474657224575225	7.9023099083122785	8.392909610908614	6.854273269961297	9.456807682983149	8.383709896563285	7.204290271302029	9.18766052655689	5.639276889466547	3.0910107574875028	6.5160101977140465	5.276511568698735	6.159967623177	4.363236801375223	5.786414796835388	3.1371162011324327	5.154904451435643	4.680713159997483	23.9012944481732	0.0266909942915449	0.896797027491788	24.516446471195	0.0267749167476159	0.886445219721539	23.2747604505094	0.0212172567762841	0.923714108414702	27.5616791956985	-0.266013712846372	0.302839322819142	25.7845676243644	-0.100972555565323	NA	25.6477408141496	-0.209207747439384	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02750	SPy_0661	SPy_0661	hypothetical protein	-	mRNA	4.572016724371102	4.990932573670913	4.596117167878527	3.1608678738668643	2.4283030892508566	3.122677370379847	3.945206577141587	5.116076230051153	3.4132465383613315	2.59044221376483	6.039098267124778	3.605765545672735	3.180107124349117	2.1816184006876114	4.180168923690081	3.127403767073199	3.2557291272225113	4.2495948426292935	18.5878970258224	-0.0772735444417435	0.628335659848609	18.0767798485089	-0.0452067165368156	0.772589089767424	19.2550894790319	-0.0601940897959143	0.707333622484147	33.2689420214686	-0.710911048982038	0.0495647145133847	30.4347533871781	-0.397247980619372	NA	32.098670222994	-0.572192713393601	0.0803391660400748	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02755	SPy_0663	SPy_0663	AAA family ATPase	-	mRNA	3.3844799128461402	3.19684355381724	3.2590649008593195	3.2758085238256593	2.6664029376124665	2.629436285740303	3.4072238620768256	3.1505323187429632	2.8593697137272427	3.8529557169380935	4.938839547585533	4.982512390384143	3.8260975370695642	2.7171065535836614	5.737204817624764	4.379380664735944	3.538138964394464	5.138146491542692	87.18319177175	-0.0375419707532664	0.883466991016789	89.7045246368418	-0.0262569058269873	0.934229763909329	88.4024476205645	-0.0326000161261571	0.918264027886366	226.793793158711	-0.990403200862485	8.99007013535452e-5	218.202137058581	-0.759682820618358	0.00150388405677355	221.284007108511	-0.972907320423368	2.48645269261165e-4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02760	SPy_0664	SPy_0664	ATP-binding protein	-	mRNA	4.818441487641757	4.211670665419182	2.777873013552956	3.7122830112035285	3.005835142659813	3.952674720886029	3.858498740281333	3.390347697601982	4.133404049751854	3.215121502187973	4.451786500120912	4.000871409233107	4.075453692515617	2.1576445721086266	4.26955774534309	3.1949105202871024	2.6907468290460774	3.8941647489539504	87.1602086768883	-0.0134370922584626	0.962522553317242	91.1284199511171	-0.0163211684409437	0.956147400958907	88.6892912033888	-0.0110020084053935	0.977275210279344	159.163236975704	-0.921689690638755	0.00169901349579636	142.1286127404	-0.491162693351679	0.0621240009797109	148.716474826249	-0.893859046376406	0.00354068712017646	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02765	SPy_0665	SPy_0665	hypothetical protein	-	mRNA	2.581699413424006	1.0088055202100783	1.0430904210788146	1.7037302015168911	0.9349089907956692	1.2623589369620656	1.454969801499025	2.038227101210635	1.1038584549594093	1.7841185932470147	2.258652471016128	1.7214151217031337	1.5367795739089887	1.485357208978799	2.801201946946621	1.384676237295834	1.3892650294649251	2.0996816125520623	12.6101240370155	-0.00722074375028003	NA	13.3651590427735	-0.0134741348461382	0.939511548084336	13.0732385934113	-0.00518139501195384	0.979945517582174	31.6814602953657	-0.452699666578446	0.132102884398954	28.9381825529816	-0.1635929088569	NA	29.4296358026793	-0.350716287338372	0.196869991990541	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02770	SPy_0666	SPy_0666	hypothetical protein	-	mRNA	2.9040526054897495	2.386820135571872	2.8514686102756572	1.777181835204737	1.7217589250898202	1.8162511235882783	2.3832268302732853	2.415042195552097	1.799965113290955	2.410697243830128	3.7084741711989895	3.802978844905448	2.7553468624198683	1.780912980153152	4.52094607036487	3.672647922382171	2.8614979812050914	3.8082537002428505	35.3919501579722	-0.104252487086011	0.584941210592101	32.9981061637697	-0.0393102070904436	0.863169754353974	35.3447540485667	-0.0821422609283826	0.683316903460888	91.6749732968323	-0.874145565276744	0.00632897943361048	93.3693498583093	-0.821023555163872	0.00677258341228313	92.2150200793868	-0.837074152736382	0.0120723650406312	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02775	SPy_0667	SPy_0667	hypothetical protein	-	mRNA	2.5756104997131004	1.565551962967527	2.3414181798626457	1.69971196990954	1.18142508789698	1.2593816753182874	1.0421300392449475	1.1961293893064633	0.978893346850797	1.3413820268341994	2.474239721301796	2.880724818699188	1.8083367772811503	0.9467400606757558	2.3895815213955025	1.9620033067015827	1.5075663961745749	2.1582061858007258	24.0088746110493	-0.0782595574028106	0.644366453436479	17.6471436433187	0.0368099144330832	0.829235922381064	21.0318537492369	-0.0550002621001026	0.746199331471223	50.841505037128	-0.98246557819697	0.0107070431458582	44.6680069965058	-0.558835224432266	NA	48.1754591064504	-0.901276108441716	0.022273202717626	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02780	SPy_0669	SPy_0669	DEAD/DEAH box helicase	-	mRNA	2.7577243734301886	2.125242437462772	1.9498678894030115	1.5924069213041399	1.4979791784339698	1.825997420652988	1.7932757168825397	1.2486865897456865	1.4002068185777734	2.402918619165693	2.6964928564403774	2.3429671359544484	2.3834188452867333	1.0577543760909631	3.138550254539624	2.4597842940697485	2.2259814676653913	2.259832947669239	66.1711856948838	-0.110445658590069	0.628154108662617	56.135111490152	0.0368770622514399	0.879151169076094	61.4176697458922	-0.0865673522381994	0.707814990549219	145.986382714468	-0.987147846875936	0.00206794828518475	138.460124537521	-0.72661443051097	0.0142157217321644	141.521005744613	-0.967453095812683	0.0033928924903317	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02785	SPy_0670	SPy_0670	hypothetical protein	-	mRNA	2.2061794987441505	1.5804619816624559	2.4512624895352144	1.2869247772172234	1.9459462851275573	1.5539037390699713	2.028963382529959	1.5295267238496613	1.297033684577306	2.291650466357035	3.523687657513816	2.9827285058081943	2.4605360870169193	2.119286446382251	4.047823807187151	2.4253335336486033	2.6510937178811873	2.9050140405698666	25.1823484752511	-0.0379119944061986	0.825375199869292	23.1863260518982	0.00274758729419582	0.986163580465955	24.2302335700223	-0.0305151582182424	0.870845960872748	71.3710234292587	-0.708321138291122	0.0236156688414617	67.41417254901	-0.399901449713292	0.144012212670623	67.9182350800958	-0.645439364066988	0.0454824452705739	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02790	SPy_0671	SPy_0671	AAA family ATPase	-	mRNA	3.427145593365749	3.336067507466925	2.570915144037593	1.9015247367853427	2.4347102214124683	2.5047332997242044	2.7272932010846858	2.4086700525559177	2.6522456610749656	3.448606887336879	4.411523724722134	4.782498229217196	3.6832648251264	2.060737170042651	5.097403451123181	4.031557061210079	4.066797970921523	4.35549210490531	131.852349719465	-0.140030551011439	0.551098489620924	126.716979399235	-0.0398525789666556	0.879151169076094	131.347338774182	-0.120383307836512	0.639017964702742	354.035970739347	-1.07349890676111	3.14536604354698e-5	348.789774701718	-0.905443343324648	3.79308795423764e-4	352.220997476632	-1.06089427116016	5.23004162789442e-5	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	NA	rsw
SPY_RS02795	SPy_0672	SPy_0672	hypothetical protein	-	mRNA	4.0799209908282235	2.598019695883489	3.2739464757490877	2.4680749152111128	2.3475180549704953	2.031879110863599	3.026459839999026	2.3157938861458467	1.599082624821336	2.6968987430976314	4.362602717990056	3.3249250980841345	3.0824656680039624	1.6735702799795373	4.11671578564073	3.0233609803016837	2.5421446609819607	4.055549416025216	13.1398601336854	-0.0379891119689962	NA	11.401941326456	0.0035418703090565	0.979484439924095	12.4396770827363	-0.0287186494592498	0.858779427282803	27.8901423829762	-0.599336700369937	0.0749573008885902	26.5829371145861	-0.329538864372582	NA	27.2310845918465	-0.459869241352504	0.113688709596787	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02800	rusA	SPy_0673	RusA family crossover junction endodeoxyribonuclease	-	mRNA	3.5098310207293304	2.993299207694045	2.7855255562900165	2.3886103819562097	2.4966319640566166	3.4834412332457	3.1083445759297357	2.8175492281441135	1.8669424247703645	3.065792721004504	4.115699622987945	3.7368842927881074	2.5254769221581284	1.5205219156307594	4.943623198860341	2.8938638753761747	3.436602967623762	3.466209934770863	24.9790939511379	-0.0124315263346	0.955068345567598	24.052606553267	0.0168923731263345	0.938448435906269	24.1132242119668	-0.00948079807213738	0.96969437029061	52.4472378771245	-0.987632750622565	0.00998938476719407	48.8745672576011	-0.599531703905599	NA	50.8199819347268	-0.922400576650766	0.0193682532361209	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02805	SPy_0674	SPy_0674	hypothetical protein	-	mRNA	4.695584743948699	4.05794292589009	2.732826424143989	5.0723386489417575	2.850209031398689	3.607958313074012	2.1325440957522095	2.9698491864221737	4.031320911524059	4.138484257426095	4.936538131207349	6.242568612662758	3.378678585049388	1.7688797843413067	5.685518287736253	3.326639914396395	3.6223652901980197	5.33432625891605	18.0875056617488	0.00885836670967821	0.966029288102767	17.3646835791115	0.0285620197300782	0.864976379240043	17.1138457612708	0.00740523087532046	0.978951445596223	39.5925386630858	-1.20235882510349	0.00405225440830789	34.1345830643788	-0.50741185948605	NA	37.5481296898517	-1.11646470801293	0.0110928410813563	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	NA	rsw
SPY_RS02810	SPY_RS02810	-	hypothetical protein	-	mRNA	4.363871535977441	4.341928521050702	2.8283797956175554	3.959768545283764	2.3177523991593736	3.0969410184261665	3.988560495571715	3.3439045784567494	0.9977182189056201	3.124977908668684	3.3967388324621988	3.8718110411933293	2.8390801004041375	2.397382857898474	5.000807966921189	2.518615592635088	2.4924812732216295	3.647698625602434	20.1994105793819	-0.0277847680626814	0.881948074760955	17.8918547492388	0.0277984571649492	0.871186969270332	18.8713793230016	-0.0206652396004878	0.918264027886366	36.6375890336049	-0.591987949119396	0.0717977213156178	32.9578508008603	-0.189387276001726	NA	33.9068664019268	-0.471032878868676	0.124578445311775	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02815	SPy_0676	SPy_0676	N-6 DNA methylase	GO:0006306 - DNA methylation [Evidence IEA]	mRNA	2.8097569087779277	1.640102056442171	1.9945414124755871	1.69971196990954	2.1763093724418052	2.0290038102350185	1.4887571989213537	1.9138070228903412	2.080148362057943	1.9088898074178993	2.3858740169695887	2.3267392766416517	2.240765137065773	1.4818540080142266	2.025069085928392	2.162207725752764	2.0911404850163455	1.8619818073574894	28.2177248430889	-0.00320534394382334	0.989040990694104	27.7300888604832	0.0187819794785666	0.935939759410163	27.4092454878275	-0.00241443702259189	0.993795300591228	52.1173594051993	-0.850095083994732	0.0135742532284053	48.9722245034367	-0.48525893027962	0.103717912250144	50.3168415702125	-0.768905296627876	0.0317858755545168	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02820	SPy_0677	SPy_0677	ArpU family phage packaging/lysis transcriptional regulator	-	mRNA	3.0810437827289	0.4359895121827464	2.789367660505589	1.967367762872307	1.7273249560976538	1.5344190526866492	2.176665697733289	1.3990589270784561	1.7890119787273182	0.7543050124372684	0.5167870156807691	0.593974383484218	0.7471928273143703	0.30091288285346357	0.7105897592554246	0.8781380035624256	0.7821234340109251	0.4331004705514912	17.9259606402665	0.00592658455964843	0.969813843003774	17.5215722633626	7.00498029410423e-4	0.998070142120175	17.6922582108648	0.00582285937185463	0.977275210279344	10.2691324641574	-0.204106361156766	0.320606123350895	10.8136049736964	-0.141940442470407	NA	10.4899259874826	-0.163780520086918	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02825	SPy_0679	SPy_0679	DNA modification methylase	-	mRNA	5.614698467240897	5.363007238546122	4.726084491391802	6.13687779367082	4.574805305860042	3.9274290577335225	5.03039193383606	4.867334399261811	3.6343617382757416	1.4339551586050387	2.2152759605338885	1.9725113319258563	2.3352546244223102	1.1889539870071302	1.8761822585310859	1.4402366228093249	1.5371951577545877	1.4990715883025356	126.927202416679	-0.0136503969202378	0.962522553317242	124.025419191388	0.0435672188190184	0.878672618303446	122.941986234784	-0.0113209086152454	0.977275210279344	83.8224001828246	-0.720133140398225	0.0242254698040408	72.7723742392999	-0.246730279272911	0.324279891992646	76.3464679381317	-0.659751717894663	0.0434614590458101	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02830	SPy_0680	SPy_0680	hypothetical protein	-	mRNA	2.3934966259960127	2.3856029911886125	1.2718814804192151	1.8885688554550446	1.0777913082568942	2.052325693111283	1.3895067189932637	1.169548736210764	1.3867655747052956	0.894254684556133	1.4727617388701166	1.7727537345841156	0.9958956164736771	0.49395133600474217	1.5660534264512898	0.5338784508031518	0.9726234814029515	0.9592027492447671	18.5749633813655	-0.020493744259173	0.909841793448655	16.0330080814287	0.029651727457651	0.871186969270332	17.035362685477	-0.0150483724711359	0.936644537218688	23.2869935946245	-0.821308600135484	0.0418644714261268	16.8386453284005	-0.0897858633801897	NA	20.0739959353894	-0.522759110466846	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02835	SPy_0681	SPy_0681	PBSX family phage terminase large subunit	-	mRNA	3.358416811207061	2.9340259560565394	3.458464403552159	3.196075560580727	3.295554192554734	2.7535985475193576	2.304625624270828	2.0085499448156057	2.18312600374398	1.6785153618344169	1.785249699899687	1.782992411269007	1.9803739825239977	1.036808744881241	3.060460844317918	1.6599126783510862	1.68427571185521	1.4878256971031603	83.2169576099004	6.20983449622566e-4	0.998040836815137	72.9524619908361	0.133787959021038	0.520770771108316	74.9175805304482	0.00208505840601143	0.999292399005872	86.750377144974	-0.530825312351747	0.0694249535046474	82.4849286330816	-0.249988152661255	0.31705656764855	80.9455558916283	-0.48226668317918	0.10066882126781	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02840	SPy_0682	SPy_0682	phage portal protein	-	mRNA	4.1943831787501065	3.627806943935777	3.2659036162969173	3.446355441316915	2.8416754714244417	2.9902284799196237	2.992372254119368	3.1043656166378253	2.821889653072382	1.942975286527535	2.374409404631079	1.7659717425855403	2.1791690088801574	1.271522101797969	2.759267786064186	1.5418537534273058	1.7491691751378429	1.611622794609912	109.312064597928	-0.0618162577855514	0.811185921493447	103.421800937435	0.0255826468991027	0.935939759410163	105.643138747453	-0.0511545717149953	0.859893822868994	118.938509858896	-0.696168416831318	0.0192477859774671	104.821215350829	-0.244146607859288	0.326853444296553	108.181098168673	-0.655614007019329	0.033243660419937	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02845	SPy_0683	SPy_0683	phage minor capsid protein	-	mRNA	8.073819551126936	9.393910573736685	6.571155468934762	8.200484524168651	7.332277199499288	9.203433153363495	7.44677546689376	7.807666535821037	6.22471989184691	5.249084378717579	6.376171123440816	6.273163190302926	8.953272100542522	6.693801036647932	7.586282905036162	5.6932026121189105	5.734572421878205	5.206275163069489	261.154821385015	0.0544884427148551	0.84095883777871006	260.410136844772	0.102042535010999	0.717920686967751	252.206244712213	0.0501562156918613	0.870845960872748	383.87542687433	-0.415170591090151	0.0495976251462461	368.770083342997	-0.179286925539343	0.429359274173311	353.276426416787	-0.399686915875325	0.0727926240802494	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02850	SPy_0684	SPy_0684	hypothetical protein	-	mRNA	36.57613379496882	32.23310620495798	26.609099392980948	27.657593896335058	36.7714467800844	33.178447060285876	25.955306428563077	34.25546693164685	23.722063441611255	32.23661421574011	33.030170114070216	30.700518074585002	48.79819552880541	51.66990948996975	40.784891390597814	29.040177837108278	31.065082088914796	22.074284321435496	158.976922027066	0.0392696055007008	0.884756022131641	157.613844455231	0.0934372659777608	0.729151541642029	152.430196306695	0.0363191950554346	0.90969855333705	332.448748185579	-0.252212365000655	0.24079117011846	307.720765837985	0.0402681098254463	0.893472294066316	292.276028974153	-0.235859874809385	0.300666176335815	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02855	SPy_0685	SPy_0685	hypothetical protein	-	mRNA	3.7182800540631753	2.6636999690940266	3.924774210772675	4.892242130619781	3.9990994696169806	2.9998754513199657	3.191627792743757	1.8994713897600766	2.331745949801898	1.966278234667936	1.6839127477238547	1.8474484144120982	1.779184303587805	1.5688042431910911	3.183681646102254	1.3352959904357478	1.969289340997886	1.8144337530327324	21.422394522163	0.0326522775770893	0.850850641815093	19.6696760209539	0.0673036129920215	0.646471616075865	19.1784971467645	0.0257311303433958	0.893501498403171	20.2848453765753	-0.216650433373274	0.3796458178781	19.7266656977578	-0.0961774930788971	NA	19.0805474561278	-0.170648616730083	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02860	SPy_0686	SPy_0686	hypothetical protein	-	mRNA	33.66325614463057	37.75980596582715	28.43705991554399	35.27948958233422	26.4293705688626	27.327272652609842	27.13058316103279	34.72664122569739	26.004566976500666	8.728386572488393	10.058890126643544	9.565301760005589	11.741601572082963	5.5453945554424005	13.408152004998193	8.028690318285031	8.024383284008193	6.142955653740539	411.631647764004	-0.0419068518627205	0.881948074760955	405.86713440967	0.0224201508213041	0.951230350065377	404.398493282284	-0.0370288627121029	0.909802660376742	229.691914142276	-0.693074842614478	0.0101632246005482	197.737517320148	-0.186422679798464	0.442872311834976	204.4856170142	-0.672021738925583	0.0160851074442501	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02865	SPy_0688	SPy_0688	N4-gp56 family major capsid protein	-	mRNA	27.81968104185618	26.45681778826895	21.010821338873267	27.27840553417704	18.880024751485728	20.646273456174445	21.792569664210674	22.354621348571975	18.67158381094803	8.33327442311649	10.876426362530475	8.690064781345027	10.104682937997522	5.178346973060704	12.76935870798744	9.576958055945768	8.34603577851485	6.835327154282038	414.721797448298	-0.0493417180013076	0.856845502040823	399.694767751475	0.0471522238868107	0.878672618303446	401.850176674044	-0.04428875574117	0.893501498403171	295.686946783238	-0.786303462314228	0.00519279332439881	271.415771821432	-0.457464328988305	0.0700965843625108	276.03268983808	-0.774962230530946	0.00649509871144042	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02870	SPy_0689	SPy_0689	hypothetical protein	-	mRNA	14.879807770306773	11.029123181385483	10.44872679891809	11.557633790595926	7.681723441638373	10.884440186683712	7.493054218455964	9.121562249387416	8.21143627646064	3.4622057405394053	4.649688931552244	3.942995416850761	4.496802433339114	1.946191954570243	5.559470238778953	4.213798909180846	3.9310782147638714	3.0980259764012117	98.1578712529177	-0.0672083197377995	0.79027858156035	86.1742275420858	0.0805288226631584	0.744551414547625	90.8460546344329	-0.0542580317904829	0.853224911625754	64.8133166086593	-0.656132305874118	0.0463594772600077	61.3528909157148	-0.364252494067427	0.173814309899663	61.7114516701218	-0.589972235756783	0.0695414215530016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02875	SPy_0690	SPy_0690	minor capsid protein	-	mRNA	9.093037123202242	8.685421701027911	6.9562854432756085	8.792053658165715	7.481798707421558	7.750428968825656	6.255462680873149	7.310397997346889	4.907695022724941	1.7736361103254694	3.375410688005024	3.1036499317193376	3.453760331383819	1.7295713446892775	3.6356375445388283	3.441351635582478	3.436602967623762	2.42469375405275	58.1590264769125	0.0105450703331741	0.970926962247959	53.4250035036676	0.0989181095324955	0.659268489867061	53.7149567861432	0.00906750681523284	0.979945517582174	36.463689161941	-0.351569092124557	0.198310156120805	38.8461085224187	-0.376542093317453	NA	36.8715813983435	-0.296823830109319	0.246976287972995	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02880	SPy_0691	SPy_0691	minor capsid protein	-	mRNA	13.070223080795175	13.812440848142469	8.497023335573747	13.373924155394674	8.861994467374075	10.096219481123075	9.680674962397847	11.79108836651906	9.155531891133924	6.341866932298212	7.398956957698407	6.316366247593823	7.423628801436247	3.6665855473741367	10.750904585933789	6.134667173346467	5.977956422673267	4.146430075207854	85.9807356277883	-0.0129722043514765	0.963425379624244	84.4882432841632	0.0259824630782318	0.934229763909329	83.9174902620903	-0.0101518967385877	0.979372630338858	95.3152356911172	-0.603549950331159	0.0479495943912628	83.510282740243	-0.171924266170351	0.474928897431043	85.6112616484524	-0.551964167924699	0.0721559971512107	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
SPY_RS02885	SPy_0693	SPy_0693	minor capsid protein	-	mRNA	13.684948018525745	12.952658345955465	13.684679687818774	13.885241017343724	10.803470886871157	8.921935343942419	11.390671621220823	9.787276266184815	10.92238892275626	6.578900860355124	7.74694821438747	8.359489101804545	8.459398261815386	3.7399172583216194	10.45849213340221	8.552491934445076	8.759461699431995	5.666126456839058	105.945425811864	-0.0597912480049222	0.80899663247187	99.5803877155926	0.0193831768570072	0.950720564250241	102.115565636432	-0.051929734715301	0.856977531420326	117.075528079544	-0.785106144526634	0.0103023273217542	116.375689523072	-0.543426644347222	0.0635354668483104	114.684628334511	-0.754355420528134	0.0171623884153371	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA
